4.325900000000000000e+05
2.057400000000000000e+05
3.001100000000000000e+05
1.871700000000000000e+05
3.190500000000000000e+05
3.160900000000000000e+05
3.352900000000000000e+05
4.771500000000000000e+05
2.119400000000000000e+05
1.205400000000000000e+05
5.785000000000000000e+04
1.208100000000000000e+05
8.249000000000000000e+04
1.102800000000000000e+05
7.575000000000000000e+04
4.619000000000000000e+04
2.120600000000000000e+05
1.048500000000000000e+05
8.233000000000000000e+04
8.339000000000000000e+04
3.278000000000000000e+04
2.820000000000000000e+04
7.542800000000000000e+05
8.574000000000000000e+04
3.141000000000000000e+04
1.194400000000000000e+05
9.920000000000000000e+04
4.147000000000000000e+04
4.600000000000000000e+04
7.447000000000000000e+04
7.945000000000000000e+04
3.598000000000000000e+04
5.392000000000000000e+04
6.062000000000000000e+04
2.707000000000000000e+04
1.156000000000000000e+05
5.330000000000000000e+04
6.820000000000000000e+04
0.000000000000000000e+00
5.697000000000000000e+04
5.383000000000000000e+04
4.829000000000000000e+04
7.122000000000000000e+04
6.310000000000000000e+04
3.154000000000000000e+04
3.593000000000000000e+04
5.549000000000000000e+04
4.560000000000000000e+04
3.202000000000000000e+04
4.425000000000000000e+04
6.927000000000000000e+04
8.764000000000000000e+04
1.101800000000000000e+05
8.665000000000000000e+04
8.820000000000000000e+04
5.929000000000000000e+04
0.000000000000000000e+00
9.403000000000000000e+04
1.962000000000000000e+04
5.483000000000000000e+04
3.974000000000000000e+04
4.880000000000000000e+04
3.473000000000000000e+04
6.290000000000000000e+04
4.360000000000000000e+04
4.642000000000000000e+04
7.631000000000000000e+04
1.007700000000000000e+05
7.772000000000000000e+04
7.462000000000000000e+04
6.100000000000000000e+04
6.890000000000000000e+03
5.123000000000000000e+04
4.927000000000000000e+04
1.045900000000000000e+05
6.485000000000000000e+04
6.328000000000000000e+04
6.110000000000000000e+04
3.984000000000000000e+04
2.068000000000000000e+04
5.876000000000000000e+04
3.612000000000000000e+04
3.904000000000000000e+04
2.582000000000000000e+04
1.458000000000000000e+04
3.976000000000000000e+04
3.021000000000000000e+04
3.568000000000000000e+04
2.988000000000000000e+04
2.118000000000000000e+04
1.913000000000000000e+04
4.328000000000000000e+04
5.853000000000000000e+04
7.499000000000000000e+04
3.168000000000000000e+04
9.800000000000000000e+03
3.111000000000000000e+04
3.669000000000000000e+04
1.893000000000000000e+04
8.190000000000000000e+03
8.640000000000000000e+03
1.093000000000000000e+04
2.705000000000000000e+04
4.279000000000000000e+04
7.265000000000000000e+04
6.368000000000000000e+04
5.955000000000000000e+04
5.149000000000000000e+04
1.033000000000000000e+04
2.429000000000000000e+04
1.928000000000000000e+04
3.763000000000000000e+04
5.493000000000000000e+04
1.656000000000000000e+04
2.134000000000000000e+04
1.475300000000000000e+05
6.636000000000000000e+04
4.761000000000000000e+04
1.028100000000000000e+05
6.759000000000000000e+04
1.084700000000000000e+05
9.744000000000000000e+04
6.631000000000000000e+04
